Vehicle_ID,Year,Make,Model,Trim,Miles,Sale Price,Status,Mode of Purchase,Zip Code,Recently Sold For
20853,1999,Honda,Civic,N/A,29906,27409,Used,Individual Seller,20594,39880
20854,2007,Jeep,Wrangler,base,29005,10525,Used,Individual Seller,77507,27078
20855,2022,Buick,Regal,base,53,29992,New,Dealership,92109,29518
20856,2000,Buick,LaCrosse,N/A,56682,18491,Used,Individual Seller,36318,13840
20857,1996,Volkswagen,Golf,N/A,83732,11958,Used,Dealership,16473,30090
20858,1996,Kia,Sportage,N/A,82529,19226,Used,Dealership,65472,11498
20859,1998,Toyota,Camry,N/A,101531,18701,Used,Dealership,69978,10024
20860,2011,Audi,A4,luxury,89509,17857,Used,Dealership,91851,9654
20861,2009,BMW,5 Series,sport,96331,7014,Used,Individual Seller,11192,11948
20862,2001,Subaru,Outback,N/A,43531,17074,Used,Dealership,88502,16585
20863,1999,Nissan,Frontier,N/A,42951,26488,Used,Dealership,57943,30421
20864,2009,Subaru,WRX,sport,116243,9108,Used,Dealership,27666,8201
20865,2000,BMW,3 Series,N/A,131660,6151,Used,Individual Seller,90338,22120
20866,2023,Lexus,RX,base,58,23907,New,Dealership,49086,48224
20867,2002,Acura,TL,N/A,102105,7952,Used,Individual Seller,61992,6902
20868,2000,Lexus,LS,N/A,18352,24993,Used,Dealership,69644,25696
20869,2012,Volkswagen,Golf,sport,137793,8985,Used,Dealership,63336,19840
20870,2023,Volkswagen,Tiguan,sport,21,40501,New,Dealership,51863,37250
20871,1998,Ford,Focus,N/A,137483,18655,Used,Dealership,34853,18149
20872,2009,BMW,X3,base,79278,9603,Used,Individual Seller,49518,32265
20873,2006,Mazda,CX-50,base,29663,38628,Used,Dealership,23526,16626
20874,1998,Chevrolet,Silverado,N/A,13358,19365,Used,Dealership,22857,30235
20875,2019,Lexus,RX,base,18131,33036,Certified,Dealership,24951,20334
20876,2002,GMC,Envoy,N/A,104374,7703,Used,Individual Seller,66701,18028
20877,2001,Mazda,CX-50,N/A,61592,10604,Used,Individual Seller,89669,18612
20878,2009,Toyota,Highlander,sport,20920,21598,Used,Individual Seller,22638,24172
20879,2014,Dodge,Charger,base,48446,28115,Used,Dealership,13632,13033
20880,2021,Honda,Civic,base,18789,21731,Certified,Dealership,87429,18255
20881,1996,Lincoln,Navigator,N/A,139680,16779,Used,Individual Seller,18058,19474
20882,2012,Mercedes,GLE,sport,110194,15089,Used,Dealership,42827,8916
20883,1996,Chrysler,Town & Country,N/A,23309,23698,Used,Dealership,67748,13073
20884,2018,Audi,A6,base,29738,18607,Certified,Dealership,96440,17498
20885,2013,Kia,Rio,luxury,25329,21136,Used,Individual Seller,24214,11162
20886,2001,Dodge,Durango,N/A,66506,33210,Used,Dealership,47646,24658
20887,2011,BMW,X3,base,123726,15528,Used,Dealership,16281,12899
20888,2000,Kia,Rio,N/A,86110,8868,Used,Individual Seller,82244,24529
20889,2013,Dodge,Grand Caravan,base,50431,12898,Used,Dealership,22280,13634
20890,2018,Lexus,RX,sport,8596,24090,Certified,Dealership,26538,
20891,1996,Mercedes,S-Class,N/A,33202,21037,Used,Individual Seller,12209,13029
20892,2022,Lincoln,Navigator,base,74,46667,New,Dealership,87950,40465
20893,2005,Buick,Regal,N/A,117519,18354,Used,Dealership,39481,11307
20894,2001,Chevrolet,Tahoe,N/A,46584,13769,Used,Individual Seller,93397,
20895,2018,Subaru,WRX,base,17457,20510,Certified,Dealership,32001,23522
20896,1999,Jeep,Wrangler,N/A,37858,11097,Used,Individual Seller,62530,7772
20897,2000,Ford,Fiesta,N/A,27061,10460,Used,Individual Seller,57324,5195
20898,2004,Mercedes,E-Class,N/A,99770,8194,Used,Dealership,60112,19575
20899,2018,Chrysler,300,luxury,31349,22176,Certified,Dealership,43990,16612
20900,2015,Jeep,Grand Cherokee,base,80097,8360,Used,Dealership,46508,12090
20901,1997,Volvo,S70,N/A,57570,11060,Used,Dealership,90892,22945
20902,2018,Lincoln,Navigator,sport,19038,16588,Certified,Dealership,18083,10189
20903,2003,GMC,Sierra,N/A,30861,18065,Used,Individual Seller,58325,16426
20904,2011,Volvo,S70,base,113980,6666,Used,Dealership,12145,21012
20905,2015,Hyundai,Tucson,base,111791,7367,Used,Dealership,43803,12298
20906,2001,Buick,LaCrosse,N/A,87587,18823,Used,Dealership,44006,8686
20907,2005,Audi,Q7,N/A,74107,14742,Used,Dealership,94794,17158
20908,2016,Acura,TL,sport,129920,15076,Used,Individual Seller,98157,14890
20909,1995,Audi,Q5,N/A,116399,11909,Used,Dealership,43925,11337
20910,1995,Ford,F-150,N/A,71619,22966,Used,Individual Seller,18725,14501
20911,2016,Lincoln,Navigator,sport,115595,13403,Used,Individual Seller,12552,25124
20912,1997,Kia,Forte,N/A,108251,13145,Used,Dealership,36934,12858
20913,2004,Hyundai,Elantra,N/A,25735,19237,Used,Individual Seller,30640,16570
20914,2012,Chevrolet,Malibu,sport,128625,16708,Used,Individual Seller,60411,14708
20915,2003,Chrysler,300,N/A,90295,9576,Used,Individual Seller,30959,26704
20916,1999,Mercedes,C-Class,N/A,54948,22248,Used,Dealership,34034,30975
20917,2019,Audi,A4,sport,19161,26557,Certified,Dealership,60021,11385
20918,2009,GMC,Sierra,base,115846,11158,Used,Dealership,39229,6828
20919,2014,Mazda,CX-90,luxury,53355,26667,Used,Dealership,33211,15089
20920,1996,Acura,Integra,N/A,138067,16589,Used,Dealership,15332,13820
20921,1998,Lincoln,Navigator,N/A,116022,12903,Used,Individual Seller,66597,34579
20922,2016,Subaru,WRX,sport,23784,27495,Used,Individual Seller,89659,5925
20923,2022,BMW,X5,sport,60,37026,New,Dealership,92895,34863
20924,2010,Kia,Sorento,sport,25607,23182,Used,Individual Seller,56397,18042
20925,2023,Subaru,WRX,base,40,40151,New,Dealership,61243,43117
20926,2020,Volkswagen,Tiguan,sport,12047,27439,Certified,Dealership,22811,19373
20927,2021,Volkswagen,Atlas,sport,13347,33308,Certified,Dealership,44529,13674
20928,2011,Subaru,Outback,sport,44950,12267,Used,Dealership,70162,11760
20929,2007,Lexus,GS350,base,65242,20724,Used,Dealership,53444,18389
20930,2012,Toyota,Highlander,sport,50462,15271,Used,Individual Seller,45431,6861
20931,2011,GMC,Envoy,sport,98462,14950,Used,Dealership,14932,12539
20932,2022,Ford,Taurus,sport,75,47470,New,Dealership,30076,27815
20933,2001,Ford,Escape,N/A,46155,23077,Used,Individual Seller,15717,
20934,1998,Jeep,Wrangler,N/A,116205,5581,Used,Dealership,28040,10810
20935,2021,Chevrolet,Suburban,sport,11408,23229,Certified,Dealership,26826,32916
20936,2003,Honda,HR-V,N/A,131041,11863,Used,Dealership,75394,14406
20937,2022,Acura,TL,sport,56,27656,New,Dealership,98942,34830
20938,2008,Jeep,Grand Cherokee,base,134137,9095,Used,Dealership,64864,17236
20939,2023,Volkswagen,Tiguan,base,92,39039,New,Dealership,78603,37250
20940,1995,Subaru,Forester,N/A,28497,15288,Used,Dealership,69933,16898
20941,2004,Nissan,Rogue,N/A,60324,12406,Used,Dealership,63131,19371
20942,2016,Toyota,Avalon,base,124727,6694,Used,Individual Seller,89015,19146
20943,2019,BMW,5 Series,luxury,7312,26502,Certified,Dealership,86933,11795
20944,1998,BMW,3 Series,N/A,108590,14601,Used,Dealership,22822,14545
20945,1997,Acura,Integra,N/A,17650,26196,Used,Dealership,96439,8258
20946,2005,Volvo,S60,N/A,42764,17769,Used,Dealership,32601,9186
20947,2020,Dodge,Ram 1500,luxury,29550,24539,Certified,Dealership,23441,24512
20948,2011,Kia,Sorento,sport,108179,13646,Used,Dealership,71836,15435
20949,2018,Ford,Taurus,sport,12670,24339,Certified,Dealership,10089,17946
20950,2023,Volkswagen,Passat,base,87,37182,New,Dealership,88045,21721
20951,2000,GMC,Yukon,N/A,54216,16626,Used,Individual Seller,60783,28690
20952,2007,Subaru,WRX,luxury,12288,18780,Used,Dealership,12995,36443
20953,1998,Hyundai,Sonata,N/A,116657,5100,Used,Dealership,87054,17321
20954,2006,GMC,Sierra,sport,12956,17735,Used,Individual Seller,45552,24338
20955,2003,BMW,X5,N/A,128696,9498,Used,Individual Seller,88727,18100
20956,2011,Subaru,Outback,base,90970,17111,Used,Individual Seller,59167,11760
20957,2021,Lincoln,Navigator,luxury,8541,34319,Certified,Dealership,86134,17366
20958,2012,Mazda,CX-50,base,145887,18491,Used,Dealership,49224,25282
20959,2002,Chrysler,300,N/A,142530,11632,Used,Individual Seller,69408,8343
20960,1996,Kia,Sportage,N/A,127842,18103,Used,Dealership,72159,11498
20961,2002,Hyundai,Elantra,N/A,68493,20910,Used,Dealership,82693,29848
20962,1999,Chrysler,Town & Country,N/A,41157,21962,Used,Dealership,24984,13430
20963,2019,Audi,A3,luxury,30388,20007,Certified,Dealership,70532,13015
20964,1999,Buick,Regal,N/A,19189,37077,Used,Dealership,87060,9134
20965,2022,Lincoln,Navigator,base,64,45203,New,Dealership,25049,40465
20966,2000,Jeep,Grand Cherokee,N/A,25034,12554,Used,Dealership,58310,18496
20967,2002,Toyota,4Runner,N/A,93832,6077,Used,Individual Seller,87127,10324
20968,2020,Subaru,Forester,sport,7532,32282,Certified,Dealership,87318,14551
20969,2023,Chevrolet,Tahoe,sport,39,38887,New,Dealership,83534,43837
20970,2017,Lexus,GS350,sport,101892,13994,Used,Individual Seller,34316,27141
20971,2004,Chrysler,300,N/A,95404,10507,Used,Dealership,15703,5885
20972,2003,Buick,Regal,N/A,68091,20961,Used,Dealership,78962,13301
20973,2013,Dodge,Ram 1500,base,129905,17255,Used,Individual Seller,71515,17482
20974,2010,Volvo,XC90,luxury,148658,5266,Used,Dealership,36283,16554
20975,2015,Hyundai,Santa Fe,luxury,80081,8660,Used,Individual Seller,97499,12790
20976,2002,Buick,Regal,N/A,25485,28182,Used,Dealership,32984,16694
20977,2011,BMW,X5,base,56193,11008,Used,Dealership,28065,15431
20978,2012,Mercedes,GLE,luxury,58077,22567,Used,Individual Seller,97247,8916
20979,2003,Buick,Regal,N/A,149896,14920,Used,Individual Seller,50122,13301
20980,1998,Dodge,Durango,N/A,81458,9926,Used,Individual Seller,14518,14232
20981,2004,Jeep,Wrangler,N/A,115989,14330,Used,Dealership,57686,8261
20982,2016,Acura,TL,base,149236,8677,Used,Dealership,10123,14890
20983,2005,Jeep,Wrangler,N/A,74256,26552,Used,Dealership,24783,18152
20984,2009,Lexus,GS,sport,59144,20024,Used,Dealership,85255,7896
20985,2002,Dodge,Grand Caravan,N/A,16537,25980,Used,Dealership,17879,14072
20986,2023,Hyundai,Tucson,base,7,37455,New,Dealership,91703,29953
20987,2000,Mercedes,GLA,N/A,18897,33144,Used,Dealership,11973,7572
20988,2017,Acura,Integra,sport,65467,18677,Used,Individual Seller,26656,17005
20989,2012,Buick,Regal,sport,139498,5581,Used,Dealership,97577,5512
20990,2016,Toyota,Highlander,luxury,16321,27435,Used,Individual Seller,74997,18791
20991,2004,Toyota,Prius,N/A,87454,12464,Used,Dealership,20060,
20992,2018,Hyundai,Sonata,sport,34200,16366,Certified,Dealership,67926,32237
20993,2007,Lexus,ES,sport,36572,16290,Used,Dealership,43518,11356
20994,2011,Mercedes,GLE,sport,130360,6020,Used,Dealership,95927,10572
20995,2021,Nissan,Pathfinder,sport,19104,32489,Certified,Dealership,77236,32529
20996,1999,Volkswagen,Jetta,N/A,25140,29940,Used,Dealership,97926,10145
20997,2015,Honda,Pilot,base,62827,16988,Used,Individual Seller,89645,19922
20998,1996,Jeep,Wrangler,N/A,92334,15544,Used,Individual Seller,48951,16234
20999,2001,Nissan,Maxima,N/A,65265,24234,Used,Individual Seller,36491,16719
21000,2006,Volvo,S60,base,123563,10937,Used,Dealership,38019,14655
21001,1995,Volkswagen,Passat,N/A,14051,17370,Used,Dealership,49387,27438
21002,2004,Lexus,RX,N/A,136030,14152,Used,Dealership,12311,16374
21003,2001,Toyota,Prius,N/A,43166,17067,Used,Individual Seller,29694,22699
21004,1995,Toyota,Land Cruiser,N/A,85540,17400,Used,Dealership,60655,15193
21005,2005,Acura,Integra,N/A,100887,8522,Used,Individual Seller,58777,8506
21006,2014,Volvo,S70,luxury,41547,34986,Used,Dealership,64322,12249
21007,2010,Lincoln,Navigator,sport,149756,7974,Used,Individual Seller,68979,12494
21008,2013,BMW,5 Series,luxury,66659,32983,Used,Dealership,41817,18087
21009,2004,Chrysler,300,N/A,16738,15228,Used,Dealership,46966,5885
21010,2004,Toyota,Corolla,N/A,24135,17062,Used,Dealership,76007,15284
21011,2020,Volkswagen,Jetta,sport,33341,12711,Certified,Dealership,72664,22815
21012,2007,Hyundai,Santa Fe,sport,103205,12525,Used,Individual Seller,80277,31880
21013,2011,Hyundai,Sonata,sport,142149,11423,Used,Dealership,13121,5049
21014,2001,GMC,Yukon,N/A,51608,20341,Used,Individual Seller,31407,13285
21015,2022,Volvo,S70,sport,57,46135,New,Dealership,60412,43394
21016,2004,Mercedes,E-Class,N/A,53833,24860,Used,Individual Seller,20760,19575
21017,1999,Mercedes,C-Class,N/A,70926,18664,Used,Dealership,68863,30975
21018,2002,Hyundai,Tucson,N/A,38044,15397,Used,Individual Seller,57855,15554
21019,2008,Dodge,Ram 1500,sport,123925,6338,Used,Dealership,24530,8087
21020,2009,GMC,Yukon,luxury,92196,17496,Used,Individual Seller,51957,14927
21021,2018,Lincoln,Navigator,base,34475,10104,Certified,Dealership,86811,10189
21022,2014,Honda,HR-V,base,75067,11454,Used,Individual Seller,92519,11267
21023,1996,Ford,F-150,N/A,131695,16515,Used,Individual Seller,37249,16257
21024,2010,BMW,5 Series,base,56136,14300,Used,Individual Seller,99122,10465
21025,2013,Honda,CR-V,base,101075,9108,Used,Individual Seller,92116,18118
21026,2008,Lexus,RX,luxury,129292,9750,Used,Individual Seller,68249,17246
21027,2003,Jeep,Grand Cherokee,N/A,40093,26135,Used,Individual Seller,14782,5081
21028,1995,Audi,Q7,N/A,110683,16541,Used,Dealership,27044,17447
21029,2023,Mazda,CX-50,luxury,12,49500,New,Dealership,13624,42290
21030,2014,Ford,Ranger,base,117049,8222,Used,Individual Seller,54101,
21031,2013,Lincoln,Navigator,sport,89842,16722,Used,Individual Seller,13435,12602
21032,2002,Dodge,Charger,N/A,56422,23707,Used,Individual Seller,18551,17930
21033,2003,Ford,Mustang,N/A,38109,20022,Used,Dealership,82600,19054
21034,1999,Honda,HR-V,N/A,135667,10956,Used,Individual Seller,76357,16732
21035,1999,Honda,Pilot,N/A,105430,11909,Used,Individual Seller,95271,6910
21036,2001,Subaru,Outback,N/A,76089,5944,Used,Individual Seller,68539,16585
21037,2019,Chevrolet,Suburban,luxury,10284,15021,Certified,Dealership,95675,32964
21038,2013,Volvo,S60,sport,83836,17016,Used,Individual Seller,83653,15730
21039,2019,Toyota,Highlander,base,22739,23030,Certified,Dealership,31561,31455
21040,2016,Acura,Integra,sport,115040,7906,Used,Dealership,34806,10565
21041,1999,Dodge,Durango,N/A,51024,18858,Used,Dealership,15480,17298
21042,2011,Chrysler,Town & Country,base,37863,7748,Used,Individual Seller,49998,14440
21043,2005,Ford,Escape,N/A,16514,37962,Used,Dealership,57004,22499
21044,2002,Dodge,Ram 1500,N/A,13945,10939,Used,Dealership,34983,17009
21045,2006,Ford,F-150,base,35920,21646,Used,Dealership,40139,16021
21046,2000,Volkswagen,Jetta,N/A,106596,7759,Used,Individual Seller,71614,11635
21047,2013,Buick,Regal,sport,92748,6636,Used,Individual Seller,97073,27429
21048,2007,Volkswagen,Jetta,sport,50751,15026,Used,Dealership,94330,14670
21049,2018,Toyota,Avalon,sport,32875,19781,Certified,Dealership,74395,29668
21050,2019,Volvo,XC90,sport,16103,22772,Certified,Dealership,24911,29223
21051,2007,Mazda,CX-5,base,144909,15460,Used,Dealership,11475,28574
21052,2016,Lexus,ES,sport,149548,6440,Used,Individual Seller,43826,5716
21053,2021,Acura,Integra,sport,20838,11471,Certified,Dealership,69116,22948
21054,2017,Ford,F-150,sport,108950,8921,Used,Dealership,28933,21851
21055,2017,Lexus,GS,luxury,34454,19050,Used,Individual Seller,58489,13122
21056,2021,Lincoln,Navigator,base,27818,12292,Certified,Dealership,97254,17366
21057,2018,Lincoln,Navigator,luxury,12189,27955,Certified,Dealership,42374,10189
21058,2010,Subaru,WRX,base,47648,22327,Used,Individual Seller,99147,6437
21059,2013,BMW,X3,base,46073,17563,Used,Dealership,96974,10361
21060,2020,Volvo,S60,base,9771,30571,Certified,Dealership,98930,30578
21061,2015,Hyundai,Elantra,base,87255,14937,Used,Dealership,47580,12412
21062,2023,Mercedes,GLA,base,0,42268,New,Dealership,50153,26285
21063,2017,Jeep,Wrangler,base,141496,13638,Used,Dealership,16529,6576
21064,2022,Acura,Integra,base,24,34790,New,Dealership,93832,46705
21065,2020,Acura,Integra,base,7976,28441,Certified,Dealership,14442,21426
21066,1999,Toyota,4Runner,N/A,30881,17060,Used,Dealership,38693,14260
21067,2016,Mercedes,C-Class,base,15673,21535,Used,Dealership,95837,6039
21068,1997,Lincoln,Navigator,N/A,122871,15058,Used,Dealership,86152,17064
21069,2005,Lexus,ES,N/A,91049,8829,Used,Dealership,43628,5149
21070,2013,Ford,Taurus,base,93062,5879,Used,Individual Seller,80054,23264
21071,2010,Subaru,WRX,base,76710,13704,Used,Individual Seller,11513,6437
21072,2002,Jeep,Grand Cherokee,N/A,126671,9148,Used,Dealership,95708,6938
21073,2020,Toyota,RAV4,sport,27214,23036,Certified,Dealership,58278,24654
21074,2000,Audi,A6,N/A,26936,22518,Used,Dealership,52820,9169
21075,2002,Chrysler,Town & Country,N/A,116176,11582,Used,Dealership,10254,14673
21076,2009,Nissan,Murano,base,98220,14760,Used,Individual Seller,31536,12732
21077,2018,Acura,TL,base,10851,26950,Certified,Dealership,80657,18587
21078,2007,Chevrolet,Equinox,sport,138649,9347,Used,Dealership,65423,19233
21079,2022,Acura,Integra,sport,6,37102,New,Dealership,53144,46705
21080,2019,Volkswagen,Passat,sport,32605,10519,Certified,Dealership,98078,19828
21081,2000,Toyota,Camry,N/A,99991,18233,Used,Dealership,72510,22614
21082,2005,Chevrolet,Impala,N/A,89874,17413,Used,Dealership,18891,10405
21083,2002,Volvo,XC90,N/A,93527,11855,Used,Dealership,47065,26394
21084,2015,Chrysler,300,base,42733,21840,Used,Individual Seller,86137,13860
21085,2007,Kia,Sorento,sport,131457,8944,Used,Individual Seller,97408,10661
21086,2008,BMW,X3,base,118196,11814,Used,Individual Seller,15463,11039
21087,2021,Hyundai,Elantra,base,34588,20908,Certified,Dealership,73324,15036
21088,2015,Buick,Regal,base,55476,10735,Used,Dealership,54827,23641
21089,2003,Volvo,S70,N/A,46292,32305,Used,Dealership,67755,7052
21090,2020,Jeep,Grand Cherokee,base,21332,22544,Certified,Dealership,98567,30649
21091,1999,Chrysler,300,N/A,28754,14677,Used,Dealership,83571,14712
21092,1997,Lincoln,Navigator,N/A,116249,14442,Used,Dealership,14184,17064
21093,1995,Subaru,Forester,N/A,145207,13921,Used,Dealership,17572,16898
21094,2004,Subaru,Forester,N/A,100256,6857,Used,Dealership,63919,19120
21095,1999,Volvo,S70,N/A,18420,9668,Used,Individual Seller,58858,19199
21096,2006,Mercedes,C-Class,base,107472,15715,Used,Individual Seller,64840,19105
21097,2017,Hyundai,Tucson,sport,20280,23922,Used,Individual Seller,67238,15228
21098,2008,Acura,TL,sport,138047,8167,Used,Individual Seller,62350,5729
21099,2020,Mazda,CX-5,sport,5806,34015,Certified,Dealership,17014,11825
21100,2003,Volkswagen,Jetta,N/A,149402,15414,Used,Dealership,61007,12671
21101,2015,Lexus,ES,base,148573,15792,Used,Individual Seller,10310,6050
21102,1999,Kia,Sorento,N/A,27208,19574,Used,Individual Seller,89776,8623
21103,2020,Audi,Q7,sport,7898,18304,Certified,Dealership,50305,23694
21104,2021,GMC,Envoy,base,28407,16098,Certified,Dealership,29401,24601
21105,2004,Mercedes,C-Class,N/A,80488,16604,Used,Individual Seller,30495,17725
21106,2013,Buick,LaCrosse,sport,63987,16641,Used,Individual Seller,44932,6003
21107,2001,Chevrolet,Malibu,N/A,98634,12601,Used,Individual Seller,19863,9332
21108,2006,Dodge,Ram 1500,base,36851,7875,Used,Individual Seller,13614,8385
21109,2008,Honda,Accord,base,22570,34078,Used,Individual Seller,49576,10327
21110,2015,Mazda,CX-5,sport,83695,9686,Used,Individual Seller,99035,13268
21111,2008,Kia,Rio,luxury,90093,14224,Used,Dealership,77766,19907
21112,2022,Kia,Sportage,sport,46,45931,New,Dealership,86391,31032
21113,2012,Lexus,ES,base,127672,13796,Used,Individual Seller,13765,7104
21114,2002,Jeep,Grand Cherokee,N/A,129296,17438,Used,Dealership,29003,6938
21115,2013,Chrysler,Town & Country,luxury,50158,27239,Used,Individual Seller,73417,8096
21116,2002,Mercedes,S-Class,N/A,85543,6872,Used,Dealership,37067,13357
21117,2012,Chrysler,300,luxury,65500,31999,Used,Dealership,92384,15884
21118,2021,Ford,F-150,base,9501,29620,Certified,Dealership,80494,15623
21119,2008,Audi,A4,base,128139,7095,Used,Individual Seller,65783,6456
21120,1999,Dodge,Grand Caravan,N/A,105531,8753,Used,Dealership,38932,10576
21121,1999,Kia,Sorento,N/A,145848,15664,Used,Dealership,41577,8623
21122,2001,Dodge,Charger,N/A,35241,13461,Used,Dealership,36783,13730
21123,1998,Ford,Escape,N/A,149770,14850,Used,Dealership,77473,12190
21124,2018,Ford,Taurus,base,18096,28710,Certified,Dealership,99986,17946
