Vehicle_ID,Year,Make,Model,Trim,Miles,Sold For,Status,Sold By,Zip Code Sold
6692,2007,Volvo,XC90,sport,143739,5406,Used,Dealership,15001
6693,2017,Mercedes,GLA,sport,60955,22835,Used,Individual Seller,93017
6694,2006,Mercedes,C-Class,base,77361,6276,Used,Individual Seller,66405
6695,2022,Lincoln,Navigator,sport,92,49464,New,Dealership,46139
6696,2010,Chrysler,300,base,82906,8905,Used,Individual Seller,42024
6697,2006,Volkswagen,Jetta,sport,85125,7187,Used,Individual Seller,71084
6698,2009,Chrysler,300,base,125457,17005,Used,Individual Seller,45462
6699,2010,Chevrolet,Malibu,base,138959,6168,Used,Dealership,67272
6700,1999,Buick,Regal,N/A,124902,11021,Used,Dealership,83391
6701,2012,Jeep,Wrangler,sport,86509,14347,Used,Dealership,11028
6702,1997,Jeep,Wrangler,N/A,44507,19417,Used,Dealership,50019
6703,2000,Lexus,ES300,N/A,47758,9672,Used,Individual Seller,41789
6704,2004,Hyundai,Sonata,N/A,97187,6522,Used,Individual Seller,69810
6705,2006,Mercedes,E-Class,sport,130134,16840,Used,Dealership,80910
6706,2009,Dodge,Grand Caravan,base,46599,22583,Used,Individual Seller,55993
6707,2003,Kia,K5,N/A,142000,12932,Used,Individual Seller,56954
6708,2013,Nissan,Maxima,base,107412,15171,Used,Individual Seller,43717
6709,2022,Ford,Taurus,base,78,22538,New,Dealership,44330
6710,2006,Buick,Regal,sport,107454,10884,Used,Individual Seller,27040
6711,2015,BMW,3 Series,base,124689,18250,Used,Dealership,14178
6712,2009,Buick,Regal,base,73319,15488,Used,Individual Seller,85475
6713,2005,Buick,LaCrosse,N/A,135494,5312,Used,Individual Seller,78554
6714,2020,Nissan,Altima,luxury,23825,11731,Certified,Dealership,69176
6715,2016,Subaru,Forester,base,118307,15723,Used,Individual Seller,54096
6716,1998,Volvo,S70,N/A,11344,13707,Used,Dealership,55422
6717,2016,Chevrolet,Equinox,luxury,17996,23700,Used,Individual Seller,11928
6718,2012,Jeep,Grand Cherokee,base,108482,10171,Used,Individual Seller,79772
6719,2009,Dodge,Ram 1500,sport,14016,31199,Used,Dealership,92649
6720,2000,Volvo,S70,N/A,116503,15832,Used,Dealership,72993
6721,1999,Chrysler,Town & Country,N/A,148871,7908,Used,Individual Seller,32103
6722,2018,Nissan,Frontier,luxury,33110,21138,Certified,Dealership,38809
6723,2000,Lincoln,Navigator,N/A,118532,12062,Used,Individual Seller,52408
6724,1998,Honda,CR-V,N/A,42212,27118,Used,Individual Seller,79235
6725,2003,Volkswagen,Jetta,N/A,106753,6807,Used,Individual Seller,79464
6726,2000,GMC,Envoy,N/A,145483,13234,Used,Dealership,51481
6727,2010,Honda,Civic,luxury,127405,12660,Used,Individual Seller,27435
6728,2012,Dodge,Grand Caravan,base,143442,10178,Used,Individual Seller,27135
6729,2010,Ford,Focus,sport,127254,11759,Used,Individual Seller,31187
6730,2008,Buick,LaCrosse,sport,36075,22411,Used,Dealership,25042
6731,2012,Toyota,Land Cruiser,sport,87326,17039,Used,Individual Seller,86403
6732,2018,Volvo,S60,sport,7660,17557,Certified,Dealership,49403
6733,2012,Lincoln,Navigator,base,111165,10251,Used,Dealership,16027
6734,2004,GMC,Yukon,N/A,88483,14778,Used,Dealership,96131
6735,2017,Chevrolet,Suburban,base,75245,12337,Used,Dealership,87143
6736,2006,Volkswagen,Passat,base,135836,7068,Used,Individual Seller,13362
6737,2002,Toyota,Highlander,N/A,133356,18522,Used,Dealership,89709
6738,2021,Ford,Taurus,sport,29366,19653,Certified,Dealership,46560
6739,2019,Jeep,Grand Cherokee,luxury,9439,27251,Certified,Dealership,38330
6740,2016,Volkswagen,Golf,luxury,124003,15702,Used,Individual Seller,77562
6741,2001,Acura,Integra,N/A,56473,28275,Used,Dealership,44134
6742,2013,Dodge,Grand Caravan,base,140307,8865,Used,Dealership,88449
6743,2019,Jeep,Grand Cherokee,sport,11872,24550,Certified,Dealership,53666
6744,2005,BMW,5 Series,N/A,65964,19635,Used,Individual Seller,27065
6745,2016,Ford,Escape,luxury,122335,16617,Used,Individual Seller,66063
6746,2006,Chrysler,300,base,36727,12372,Used,Individual Seller,26897
6747,1999,Lincoln,Navigator,N/A,46782,25145,Used,Dealership,49099
6748,1995,Subaru,Forester,N/A,116371,10817,Used,Dealership,83590
6749,2001,Ford,Mustang,N/A,88633,13233,Used,Dealership,78593
6750,2009,Hyundai,Tucson,base,104740,14001,Used,Dealership,89804
6751,2012,Chevrolet,Malibu,sport,95168,6989,Used,Individual Seller,11893
6752,2008,Hyundai,Sonata,sport,39142,34546,Used,Dealership,30912
6753,2018,Honda,Pilot,luxury,17117,25095,Certified,Dealership,69537
6754,2020,Acura,TL,base,28292,23615,Certified,Dealership,92620
6755,2022,Lincoln,Navigator,sport,4,25872,New,Dealership,78441
6756,2020,Acura,Integra,sport,9346,29064,Certified,Dealership,85248
6757,1995,Chrysler,Town & Country,N/A,141872,6694,Used,Individual Seller,42760
6758,2016,Jeep,Grand Cherokee,sport,103536,11465,Used,Dealership,13873
6759,2022,Jeep,Wrangler,base,77,25866,New,Dealership,30485
6760,2011,Chrysler,Town & Country,sport,137716,19958,Used,Dealership,61303
6761,2007,Chevrolet,Impala,base,25945,9236,Used,Individual Seller,49812
6762,2015,BMW,X3,sport,148130,7245,Used,Individual Seller,14139
6763,2015,Subaru,WRX,base,25234,30540,Used,Individual Seller,50098
6764,2012,Chevrolet,Equinox,sport,96171,9948,Used,Individual Seller,46881
6765,2012,Kia,Forte,luxury,131234,13131,Used,Individual Seller,66473
6766,2008,Audi,A4,sport,80207,11475,Used,Dealership,89522
6767,1995,Volkswagen,Tiguan,N/A,115178,6883,Used,Individual Seller,43632
6768,2002,Jeep,Grand Cherokee,N/A,27642,26434,Used,Individual Seller,83831
6769,2000,Subaru,Outback,N/A,145460,16139,Used,Individual Seller,96791
6770,2001,Hyundai,Tucson,N/A,72317,13542,Used,Dealership,18228
6771,2023,Chrysler,300,base,95,27328,New,Dealership,89188
6772,2006,Mazda,CX-90,base,114473,17696,Used,Dealership,87922
6773,2001,Mercedes,E-Class,N/A,123552,18426,Used,Dealership,45520
6774,2003,Honda,Civic,N/A,120765,10426,Used,Individual Seller,47272
6775,2006,Dodge,Ram 1500,base,72735,12824,Used,Individual Seller,21260
6776,2022,Toyota,RAV4,sport,82,29840,New,Dealership,37218
6777,2018,BMW,X5,base,30354,19014,Certified,Dealership,86789
6778,2023,Chevrolet,Impala,sport,3,23248,New,Dealership,71763
6779,1997,Toyota,Corolla,N/A,113243,17449,Used,Individual Seller,94946
6780,2022,Lincoln,Navigator,sport,57,42197,New,Dealership,78201
6781,2018,BMW,X5,luxury,15451,21940,Certified,Dealership,17757
6782,2019,BMW,3 Series,sport,9345,31472,Certified,Dealership,77163
6783,1995,Mercedes,GLA,N/A,116670,6772,Used,Individual Seller,54146
6784,2010,Toyota,Tacoma,sport,68098,7986,Used,Individual Seller,61758
6785,2006,Nissan,Pathfinder,base,56742,9121,Used,Individual Seller,10026
6786,2022,Mazda,CX-5,sport,34,25554,New,Dealership,78742
6787,2003,Volvo,XC90,N/A,63753,16810,Used,Individual Seller,34361
6788,1995,Lexus,LS,N/A,126156,15768,Used,Individual Seller,18118
6789,2002,Kia,Rio,N/A,66494,10586,Used,Dealership,50372
6790,2015,Chevrolet,Silverado,luxury,43270,26939,Used,Individual Seller,48036
6791,2019,Mazda,CX-90,base,6346,29250,Certified,Dealership,72671
6792,1998,Mazda,CX-5,N/A,129408,7114,Used,Dealership,21378
6793,1999,GMC,Yukon,N/A,60352,16133,Used,Individual Seller,74967
6794,1995,Honda,Accord,N/A,29177,37474,Used,Dealership,24308
6795,2004,Volvo,S70,N/A,112388,12463,Used,Individual Seller,30194
6796,2008,Hyundai,Santa Fe,sport,125662,9552,Used,Individual Seller,58146
6797,2007,Audi,Q7,luxury,17394,16942,Used,Dealership,88081
6798,2020,Buick,Regal,sport,13061,23496,Certified,Dealership,89905
6799,1996,Volvo,XC90,N/A,106282,7180,Used,Dealership,38017
6800,2010,Ford,Taurus,base,89173,19257,Used,Dealership,87794
6801,2014,Ford,F-150,sport,37768,27507,Used,Dealership,44102
6802,2021,Jeep,Grand Cherokee,base,27809,23093,Certified,Dealership,31970
6803,2015,Audi,Q5,base,42344,21626,Used,Individual Seller,26188
6804,2006,Chrysler,Town & Country,base,20337,11456,Used,Individual Seller,23673
6805,1998,Jeep,Grand Cherokee,N/A,73344,13278,Used,Individual Seller,73860
6806,2016,Hyundai,Sonata,luxury,113239,12973,Used,Individual Seller,40641
6807,2005,BMW,5 Series,N/A,100983,13486,Used,Individual Seller,78393
6808,2020,Ford,Explorer,base,16223,20940,Certified,Dealership,76649
6809,1999,Nissan,Maxima,N/A,47925,14268,Used,Dealership,26438
6810,2002,Audi,A3,N/A,94083,12142,Used,Individual Seller,81662
6811,2013,Hyundai,Tucson,luxury,31909,33712,Used,Dealership,63463
6812,2000,Audi,Q7,N/A,137875,15815,Used,Individual Seller,40548
6813,1996,Volkswagen,Atlas,N/A,69536,29711,Used,Dealership,55541
6814,2020,Hyundai,Santa Fe,base,21663,24508,Certified,Dealership,57457
6815,2018,Dodge,Ram 1500,base,21063,14181,Certified,Dealership,79001
6816,2010,Mazda,CX-50,sport,73497,14495,Used,Individual Seller,59244
6817,2008,Subaru,Forester,base,100249,6735,Used,Dealership,62476
6818,2014,Lexus,ES300,base,30160,22461,Used,Individual Seller,53342
6819,2006,Volvo,S60,base,56766,11102,Used,Individual Seller,64912
6820,2014,GMC,Envoy,sport,88947,7591,Used,Dealership,39186
6821,2018,Acura,TL,sport,26545,21122,Certified,Dealership,37120
6822,1998,Chevrolet,Impala,N/A,11868,28244,Used,Individual Seller,68737
6823,2022,Mercedes,GLE,luxury,76,38865,New,Dealership,27975
6824,2015,Mercedes,E-Class,sport,145513,15578,Used,Individual Seller,70340
6825,2001,Toyota,Land Cruiser,N/A,16271,18531,Used,Individual Seller,68968
6826,2011,Audi,Q5,sport,143788,6466,Used,Dealership,89151
6827,2022,Chrysler,300,base,85,46686,New,Dealership,68943
6828,2012,Audi,Q7,sport,36024,13985,Used,Dealership,91930
6829,2005,Jeep,Grand Cherokee,N/A,67681,16815,Used,Dealership,12728
6830,2000,Mercedes,GLA,N/A,126638,6461,Used,Individual Seller,36652
6831,2008,Dodge,Charger,base,77845,9613,Used,Individual Seller,59185
6832,2023,Ford,Focus,base,72,24577,New,Dealership,17040
6833,2015,Chrysler,Town & Country,base,100833,10636,Used,Individual Seller,93775
6834,2012,Ford,Fiesta,base,19756,28435,Used,Individual Seller,49650
6835,2020,Buick,LaCrosse,base,10278,16311,Certified,Dealership,48158
6836,2020,Lincoln,Navigator,luxury,11562,24337,Certified,Dealership,20233
6837,2002,Jeep,Grand Cherokee,N/A,27243,18857,Used,Individual Seller,66279
6838,2020,Ford,F-150,base,5846,24422,Certified,Dealership,74252
6839,2000,GMC,Sierra,N/A,24818,16235,Used,Individual Seller,29463
6840,2013,BMW,3 Series,base,44126,22381,Used,Individual Seller,74802
6841,1999,Volkswagen,Golf,N/A,17165,14895,Used,Individual Seller,19810
6842,1999,Toyota,Land Cruiser,N/A,34608,18188,Used,Individual Seller,77069
6843,2015,Subaru,Forester,luxury,89400,18107,Used,Dealership,55382
6844,2013,Lexus,RX,sport,64764,30825,Used,Dealership,39861
6845,2015,Chevrolet,Suburban,base,29975,26310,Used,Individual Seller,69911
6846,1996,Ford,Taurus,N/A,147448,8599,Used,Dealership,24006
6847,2009,Honda,Pilot,base,101948,13363,Used,Individual Seller,35421
6848,2012,Acura,Integra,base,106651,13005,Used,Individual Seller,33421
6849,2013,Audi,A3,sport,78446,8528,Used,Individual Seller,19338
6850,2011,Lincoln,Navigator,base,131182,7069,Used,Individual Seller,75670
6851,2007,Hyundai,Santa Fe,base,112653,5847,Used,Individual Seller,47189
6852,2019,Audi,A4,sport,16891,27460,Certified,Dealership,56891
6853,2021,GMC,Sierra,sport,25975,14964,Certified,Dealership,51430
6854,2000,Honda,Pilot,N/A,98420,14729,Used,Individual Seller,62750
6855,2014,Honda,Civic,base,50430,10559,Used,Dealership,15101
6856,1997,Toyota,Highlander,N/A,68277,14786,Used,Individual Seller,74343
6857,2022,Chevrolet,Silverado,base,36,22912,New,Dealership,28674
6858,2003,Acura,Integra,N/A,16676,14686,Used,Dealership,50623
6859,2014,Kia,Sportage,sport,131631,14061,Used,Dealership,58721
6860,1995,Mercedes,S-Class,N/A,110994,19564,Used,Dealership,74199
6861,2006,GMC,Envoy,sport,47262,25117,Used,Dealership,76838
6862,2011,Toyota,Avalon,base,137730,10733,Used,Individual Seller,33304
6863,2000,Dodge,Ram 1500,N/A,131287,8051,Used,Individual Seller,22571
6864,2014,Volvo,S70,sport,68600,21353,Used,Dealership,96760
6865,2004,Mazda,3,N/A,30729,11936,Used,Dealership,53295
6866,1999,Lexus,GS,N/A,24465,12139,Used,Individual Seller,63949
6867,2011,Acura,Integra,base,89767,13664,Used,Individual Seller,37785
6868,2009,Jeep,Grand Cherokee,sport,119341,15003,Used,Dealership,90341
6869,2023,Mazda,CX-5,sport,28,46160,New,Dealership,58850
6870,2004,Lexus,RX,N/A,124133,19079,Used,Dealership,47672
6871,2015,Nissan,Pathfinder,sport,96153,16390,Used,Dealership,55065
6872,2017,Chrysler,300,base,45267,8856,Used,Individual Seller,51069
6873,2021,Lexus,GS350,base,11288,19262,Certified,Dealership,63942
6874,2010,Chrysler,300,base,67606,26833,Used,Dealership,15097
6875,2016,Acura,TL,luxury,126850,10553,Used,Individual Seller,12939
6876,2011,Hyundai,Santa Fe,base,144263,9240,Used,Individual Seller,67586
6877,2006,Toyota,Prius,sport,41375,12497,Used,Individual Seller,65600
6878,2002,Ford,Escape,N/A,81597,15630,Used,Individual Seller,74660
6879,2001,Mercedes,GLA,N/A,12644,21346,Used,Individual Seller,94253
6880,2011,Toyota,Prius,luxury,54186,10807,Used,Individual Seller,26416
6881,1999,Ford,Ranger,N/A,19374,34346,Used,Individual Seller,27083
6882,2010,Audi,Q7,luxury,28669,8083,Used,Individual Seller,60353
6883,2010,Volkswagen,Jetta,luxury,10192,12783,Used,Individual Seller,96086
6884,2019,Nissan,Altima,base,11686,24283,Certified,Dealership,75696
6885,2002,Mercedes,S-Class,N/A,65683,32355,Used,Dealership,95212
6886,2021,Audi,A3,base,16743,32972,Certified,Dealership,90450
6887,1999,Audi,A4,N/A,70555,30043,Used,Dealership,48704
6888,2001,Audi,A3,N/A,28226,15985,Used,Individual Seller,64531
6889,2015,Volkswagen,Golf,base,23246,27925,Used,Dealership,35367
6890,1998,Nissan,Frontier,N/A,27747,29295,Used,Dealership,28151
6891,1996,BMW,X3,N/A,16579,31245,Used,Individual Seller,27690
6892,2009,GMC,Envoy,base,51253,28369,Used,Dealership,81479
6893,2001,Honda,Accord,N/A,133555,14917,Used,Dealership,50927
6894,2012,Dodge,Grand Caravan,base,74667,26792,Used,Dealership,97986
6895,2007,Lincoln,Navigator,sport,77672,12683,Used,Individual Seller,38455
6896,2005,Buick,LaCrosse,N/A,52872,12882,Used,Individual Seller,44559
6897,2012,Mazda,CX-50,sport,51632,16427,Used,Dealership,59484
6898,2005,Lincoln,Navigator,N/A,130538,12578,Used,Individual Seller,16768
6899,2010,Honda,CR-V,base,75700,13410,Used,Individual Seller,28550
6900,2008,Mazda,CX-50,luxury,43704,23512,Used,Individual Seller,38839
6901,2011,Dodge,Durango,sport,144363,16599,Used,Individual Seller,39517
6902,2023,Audi,Q5,luxury,42,38543,New,Dealership,31493
6903,1998,Ford,Mustang,N/A,144993,11783,Used,Individual Seller,70170
6904,2013,Mazda,CX-5,base,27125,10851,Used,Individual Seller,71058
6905,2017,Nissan,Altima,base,60047,14001,Used,Individual Seller,73459
6906,2006,Buick,LaCrosse,sport,71995,13429,Used,Dealership,38788
6907,2008,Ford,Taurus,sport,36234,23514,Used,Dealership,70689
6908,2014,Audi,Q5,base,129315,18865,Used,Dealership,77240
6909,2018,Toyota,Tacoma,sport,15780,21221,Certified,Dealership,38987
6910,2023,Acura,Integra,luxury,21,24931,New,Dealership,21564
6911,2022,Chevrolet,Malibu,base,53,35947,New,Dealership,83428
6912,2014,Mercedes,C-Class,base,43382,10793,Used,Individual Seller,39474
6913,2002,Chrysler,300,N/A,77189,12830,Used,Individual Seller,73509
6914,1999,Acura,TL,N/A,135985,6121,Used,Individual Seller,30257
6915,2010,BMW,3 Series,base,112979,7788,Used,Individual Seller,41473
6916,1995,Chevrolet,Malibu,N/A,17903,27022,Used,Dealership,99056
6917,2015,Audi,Q7,base,89771,19133,Used,Dealership,50781
6918,2009,Acura,TL,sport,78838,16004,Used,Individual Seller,38188
6919,2018,Dodge,Durango,base,22460,14615,Certified,Dealership,41677
6920,2005,Ford,Mustang,N/A,142411,13900,Used,Dealership,49197
6921,2000,Mazda,CX-90,N/A,47804,8805,Used,Individual Seller,40340
6922,2000,Dodge,Durango,N/A,93346,11186,Used,Individual Seller,39479
6923,2008,Volvo,S70,base,34188,21029,Used,Individual Seller,88542
6924,2000,Dodge,Ram 1500,N/A,53911,9664,Used,Individual Seller,99577
6925,2020,Chrysler,300,base,11567,30917,Certified,Dealership,11005
6926,1997,Mazda,CX-50,N/A,22645,29247,Used,Dealership,25099
6927,2014,Acura,TL,base,60033,25432,Used,Dealership,64615
6928,2021,Lincoln,Navigator,sport,6119,23396,Certified,Dealership,12667
6929,1999,Nissan,Maxima,N/A,146693,18798,Used,Dealership,31330
6930,2013,Jeep,Grand Cherokee,base,72874,27218,Used,Dealership,65629
6931,2013,Volkswagen,Jetta,sport,117260,16687,Used,Dealership,41762
6932,2013,Ford,Explorer,sport,87442,14083,Used,Individual Seller,83695
6933,1998,Volvo,S70,N/A,42418,28599,Used,Dealership,10651
6934,2001,Jeep,Wrangler,N/A,93344,15427,Used,Individual Seller,17303
6935,2013,GMC,Envoy,base,105816,10962,Used,Individual Seller,16313
6936,2007,Nissan,Rogue,sport,131354,5864,Used,Individual Seller,96271
6937,2010,BMW,X3,sport,131976,19880,Used,Dealership,80894
6938,2004,Ford,Taurus,N/A,101950,13674,Used,Dealership,23104
6939,2018,Chevrolet,Malibu,sport,27474,11341,Certified,Dealership,43132
6940,1997,Toyota,Corolla,N/A,126564,7743,Used,Individual Seller,42787
6941,2008,Kia,Sorento,sport,52133,22536,Used,Individual Seller,41491
6942,2020,Dodge,Durango,sport,9797,16123,Certified,Dealership,31844
6943,2010,Toyota,Prius,base,21556,31079,Used,Individual Seller,99617
6944,2009,Mercedes,E-Class,luxury,25666,30463,Used,Individual Seller,77108
6945,2014,BMW,5 Series,base,76065,17433,Used,Dealership,70318
6946,2022,Honda,Accord,sport,38,36772,New,Dealership,14243
6947,2016,Nissan,Maxima,sport,49483,31541,Used,Dealership,86342
6948,1997,Jeep,Wrangler,N/A,16661,19593,Used,Dealership,33757
6949,2004,Subaru,Outback,N/A,56050,34860,Used,Dealership,85925
6950,2018,GMC,Yukon,sport,17931,20347,Certified,Dealership,35630
6951,2004,Mazda,CX-5,N/A,52388,8145,Used,Individual Seller,34550
6952,2007,Honda,Accord,sport,125481,13557,Used,Individual Seller,42080
6953,2008,Dodge,Durango,base,146700,19463,Used,Dealership,83823
6954,2018,Lexus,ES,sport,17516,22904,Certified,Dealership,31867
6955,2005,Volvo,S70,N/A,53357,19463,Used,Dealership,41926
6956,2006,BMW,X5,sport,80979,5408,Used,Dealership,87670
6957,2010,Hyundai,Santa Fe,base,128789,12106,Used,Individual Seller,82839
6958,1999,Mercedes,E-Class,N/A,26873,38131,Used,Dealership,99108
6959,2017,Buick,Regal,base,50660,26241,Used,Individual Seller,62704
6960,2010,Kia,Forte,base,64632,31936,Used,Dealership,69302
6961,2020,Lincoln,Navigator,sport,11972,20197,Certified,Dealership,83312
6962,2017,Volvo,XC90,sport,26982,35882,Used,Dealership,47978
6963,1999,Ford,Fiesta,N/A,138536,13601,Used,Individual Seller,11199
6964,2004,Jeep,Wrangler,N/A,81921,10042,Used,Individual Seller,33863
6965,2002,Audi,Q5,N/A,91038,7730,Used,Individual Seller,61870
6966,2016,BMW,3 Series,base,61556,14400,Used,Dealership,12607
6967,2018,Toyota,Tacoma,base,9592,22014,Certified,Dealership,28518
6968,1998,Ford,Explorer,N/A,133422,14418,Used,Dealership,73279
6969,2013,Mazda,MX5,base,72275,28758,Used,Dealership,65292
6970,2018,Chrysler,300,base,6062,22752,Certified,Dealership,24046
6971,2018,Toyota,Camry,base,23563,19229,Certified,Dealership,73383
6972,2007,Volvo,S60,base,14953,8698,Used,Individual Seller,74004
6973,2014,Lincoln,Navigator,sport,61459,20353,Used,Individual Seller,77362
6974,2007,Toyota,RAV4,base,28470,17872,Used,Individual Seller,78833
6975,2016,GMC,Yukon,base,127811,14487,Used,Individual Seller,97569
6976,2008,Buick,LaCrosse,base,33169,12886,Used,Dealership,47074
6977,2000,Lexus,ES300,N/A,132146,16506,Used,Dealership,99237
6978,1998,Jeep,Grand Cherokee,N/A,71838,9345,Used,Individual Seller,57422
6979,2014,Volkswagen,Atlas,base,75208,10405,Used,Individual Seller,51576
6980,2014,Subaru,WRX,sport,60361,10662,Used,Dealership,60840
6981,2003,Subaru,WRX,N/A,38924,21540,Used,Dealership,50607
6982,2021,Lincoln,Navigator,base,9330,15638,Certified,Dealership,94045
6983,2022,Hyundai,Santa Fe,sport,17,40164,New,Dealership,14499
6984,2012,Hyundai,Sonata,base,56734,11299,Used,Dealership,42647
6985,2016,Toyota,Avalon,base,40188,26952,Used,Dealership,64765
6986,2016,Kia,Forte,base,119963,13411,Used,Dealership,45889
6987,2015,Ford,Taurus,sport,68875,24108,Used,Individual Seller,57940
6988,2016,Audi,Q5,sport,143184,9060,Used,Individual Seller,14598
6989,2016,Jeep,Grand Cherokee,base,112661,7789,Used,Dealership,58087
